DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Country,Longitude,Latitude,LocQual,Source,Comments
JM783,SacA 15524,,,4970,30,,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM784,SacA 15528,,,4860,35,,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM785,SacA 20219,,,5090,30,,bone (apatite),turtle sp.,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM786,SacA 20220,,,5080,30,,bone (apatite),Fish sp.,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM787,SacA 15520,,,5340,35,,bone (apatite),Caranx sp.,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM788,SacA 15547,,,5260,35,,bone (charred),Caranx sp.,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM789,SacA 20218,,,5250,30,,bone (apatite),H. Sapiens,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM790,SacA 23544,,,5360,30,,bone (apatite),H. Sapiens,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM791,SacA 15529,,,4805,35,,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,408,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM792,SacA 20221,,,4855,30,,bone (apatite),Fish sp.,15776,Ra's al-Hamra 5,408,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM793,SacA 15545,,,5460,35,,bone (charred),Fish sp.,15776,Ra's al-Hamra 5,408,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM794,SacA 23542,,,5290,30,,bone (apatite),H. Sapiens,15776,Ra's al-Hamra 5,408,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM795,SacA 23547,,,5310,30,,bone (apatite),H. Sapiens,15776,Ra's al-Hamra 5,411,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
JM796,MAMS-42622,,,3772,25,,charcoal,Avicennia marina,JMSID174,Kalba K4,,settlement,AE,56.34511642,25.08552002,A,"Schwall et al., 2022",
JM797,MAMS-46242,,,3397,25,,fruitstone,Phoenix dactylifera ,JMSID174,Kalba K4,,settlement,AE,56.34511642,25.08552002,A,"Schwall et al., 2022",
JM798,MAMS-46243,,,3385,25,,fruitstone,Phoenix dactylifera ,JMSID174,Kalba K4,,settlement,AE,56.34511642,25.08552002,A,"Schwall et al., 2022",
JM802,MAMS-46247,,,3734,28,,fruitstone,Phoenix dactylifera ,JMSID174,Kalba K4,,settlement,AE,56.34511642,25.08552002,A,"Schwall et al., 2022",
JM803,MAMS-46248,,,3726,27,,fruitstone,Phoenix dactylifera ,JMSID174,Kalba K4,,settlement,AE,56.34511642,25.08552002,A,"Schwall et al., 2022",
JM807,MAMS-46252,,,3873,24,,charcoal,Rhizophoreae,JMSID174,Kalba K4,,settlement,AE,56.34511642,25.08552002,A,"Schwall et al., 2022",
JM808,MAMS-46253,,,3843,22,,charcoal,Rhizophoreae,JMSID174,Kalba K4,,settlement,AE,56.34511642,25.08552002,A,"Schwall et al., 2022",
JM809,MAMS-46254,,,3753,21,,charcoal,Rhizophoreae,JMSID174,Kalba K4,,settlement,AE,56.34511642,25.08552002,A,"Schwall et al., 2022",
JM812,MAMS-56343,,,3916,26,,charcoal,,JMSID176,Al‑Qabrayn,,,OM,58.06153049,22.6059704,B,"Döpper et al., 2023",
JM813,MAMS-56344,,,4099,21,,charcoal,,JMSID176,Al‑Qabrayn,,,OM,58.06153049,22.6059704,B,"Döpper et al., 2023",
JM814,MAMS-56345,,,4077,21,,charcoal,,JMSID176,Al‑Qabrayn,,,OM,58.06153049,22.6059704,B,"Döpper et al., 2023",
JM815,MAMS-56349,,,4082,21,,charcoal,,JMSID176,Al‑Qabrayn,,,OM,58.06153049,22.6059704,B,"Döpper et al., 2023",
JM816,MAMS-56350,,,4058,28,,charcoal,,JMSID176,Al‑Qabrayn,,,OM,58.06153049,22.6059704,B,"Döpper et al., 2023",
JM817,MAMS-56351,,,4086,27,,charcoal,,JMSID176,Al‑Qabrayn,,,OM,58.06153049,22.6059704,B,"Döpper et al., 2023",
JM833,UGAMS 11159,,,4490,25,,bone,,JMSID181,Al Khutma,,cemetery,OM,56.233210390000004,23.50713327,B,"Williams & Gregoricka, 2013",
JM835,UGAMS 11156,,,4110,30,,bone,,JMSID182,Al Khubayb,,cemetery,OM,56.17802261,23.63384328,B,"Williams & Gregoricka, 2013",
JM836,UGAMS 11161,,,4230,25,,charcoal,,JMSID182,Al Khubayb,,cemetery,OM,56.17802261,23.63384328,B,"Williams & Gregoricka, 2013",
JM837,UGAMS 11158,,,4170,25,,bone,,JMSID182,Al Khubayb,,cemetery,OM,56.17802261,23.63384328,B,"Williams & Gregoricka, 2013",
JM838,UGAMS 11160,,,4030,25,,charcoal,,JMSID182,Al Khubayb,,cemetery,OM,56.17802261,23.63384328,B,"Williams & Gregoricka, 2013",
